325.708	3.0
326.042	1.0
326.376	1.0
326.710	-2.0
327.044	3.0
327.378	-5.0
327.712	5.0
328.046	-1.0
328.380	3.0
328.714	1.0
329.048	3.0
329.382	-1.0
329.716	-1.0
330.051	-1.0
330.385	2.0
330.719	4.0
331.053	-3.0
331.388	-1.0
331.722	-2.0
332.057	-1.0
332.391	-2.0
332.726	5.0
333.060	-4.0
333.395	2.0
333.729	7.0
334.064	3.0
334.398	0.0
334.733	6.0
335.068	1.0
335.403	0.0
335.737	1.0
336.072	1.0
336.407	2.0
336.742	1.0
337.077	-1.0
337.412	-4.0
337.747	4.0
338.082	-2.0
338.417	0.0
338.752	-5.0
339.087	-6.0
339.423	-2.0
339.758	2.0
340.093	2.0
340.428	-1.0
340.764	2.0
341.099	2.0
341.434	2.0
341.770	-1.0
342.105	3.0
342.441	4.0
342.776	1.0
343.112	5.0
343.447	2.0
343.783	1.0
344.119	6.0
344.454	2.0
344.790	-3.0
345.126	0.0
345.462	2.0
345.798	2.0
346.133	1.0
346.469	-4.0
346.805	0.0
347.141	2.0
347.477	-3.0
347.813	3.0
348.149	1.0
348.485	5.0
348.822	6.0
349.158	-2.0
349.494	3.0
349.830	1.0
350.166	3.0
350.503	1.0
350.839	0.0
351.175	-2.0
351.512	1.0
351.848	7.0
352.185	7.0
352.521	2.0
352.858	-2.0
353.194	0.0
353.531	-2.0
353.868	0.0
354.204	0.0
354.541	1.0
354.878	-1.0
355.215	-2.0
355.551	2.0
355.888	0.0
356.225	-2.0
356.562	-4.0
356.899	-3.0
357.236	0.0
357.573	-1.0
357.910	9.0
358.247	-4.0
358.584	3.0
358.921	3.0
359.259	2.0
359.596	-1.0
359.933	2.0
360.270	-3.0
360.608	0.0
360.945	0.0
361.282	-2.0
361.620	3.0
361.957	-4.0
362.295	-5.0
362.632	1.0
362.970	-1.0
363.307	-1.0
363.645	1.0
363.983	3.0
364.320	6.0
364.658	8.0
364.996	2.0
365.333	2.0
365.671	1.0
366.009	-1.0
366.347	2.0
366.685	-1.0
367.023	4.0
367.361	5.0
367.699	2.0
368.037	2.0
368.375	-1.0
368.713	4.0
369.051	0.0
369.389	-1.0
369.728	-2.0
370.066	-3.0
370.404	-4.0
370.742	2.0
371.081	7.0
371.419	4.0
371.757	7.0
372.096	5.0
372.434	3.0
372.773	1.0
373.111	0.0
373.450	5.0
373.789	5.0
374.127	1.0
374.466	4.0
374.805	5.0
375.143	-4.0
375.482	-4.0
375.821	5.0
376.160	3.0
376.499	-3.0
376.837	-4.0
377.176	-4.0
377.515	4.0
377.854	2.0
378.193	-5.0
378.532	-2.0
378.871	4.0
379.211	2.0
379.550	9.0
379.889	3.0
380.228	1.0
380.567	0.0
380.907	0.0
381.246	2.0
381.585	3.0
381.925	-1.0
382.264	6.0
382.604	-6.0
382.943	3.0
383.283	2.0
383.622	-6.0
383.962	-1.0
384.301	-3.0
384.641	2.0
384.981	-2.0
385.320	7.0
385.660	6.0
386.000	2.0
386.340	4.0
386.679	0.0
387.019	0.0
387.359	4.0
387.699	0.0
388.039	-1.0
388.379	5.0
388.719	5.0
389.059	2.0
389.399	6.0
389.739	1.0
390.080	6.0
390.420	-4.0
390.760	3.0
391.100	-4.0
391.440	-2.0
391.781	6.0
392.121	2.0
392.461	1.0
392.802	0.0
393.142	0.0
393.483	6.0
393.823	2.0
394.164	1.0
394.504	3.0
394.845	8.0
395.186	4.0
395.526	-6.0
395.867	1.0
396.208	4.0
396.548	6.0
396.889	3.0
397.230	-3.0
397.571	2.0
397.912	-1.0
398.253	1.0
398.594	-1.0
398.935	0.0
399.276	-1.0
399.617	-6.0
399.958	4.0
400.299	3.0
400.640	2.0
400.981	2.0
401.322	0.0
401.664	-1.0
402.005	2.0
402.346	2.0
402.687	6.0
403.029	-1.0
403.370	-4.0
403.712	-1.0
404.053	-1.0
404.395	2.0
404.736	2.0
405.078	5.0
405.419	9.0
405.761	2.0
406.102	-1.0
406.444	0.0
406.786	3.0
407.127	-1.0
407.469	-2.0
407.811	0.0
408.153	-8.0
408.495	-1.0
408.837	8.0
409.179	1.0
409.520	1.0
409.862	-1.0
410.204	2.0
410.546	-2.0
410.889	6.0
411.231	-1.0
411.573	-7.0
411.915	0.0
412.257	-1.0
412.599	1.0
412.942	-2.0
413.284	4.0
413.626	4.0
413.969	-3.0
414.311	-1.0
414.653	-2.0
414.996	0.0
415.338	-2.0
415.681	0.0
416.023	1.0
416.366	-2.0
416.708	1.0
417.051	3.0
417.394	4.0
417.736	-1.0
418.079	2.0
418.422	2.0
418.765	1.0
419.108	1.0
419.450	6.0
419.793	2.0
420.136	-1.0
420.479	4.0
420.822	-1.0
421.165	5.0
421.508	6.0
421.851	5.0
422.194	2.0
422.537	2.0
422.880	4.0
423.224	1.0
423.567	6.0
423.910	7.0
424.253	-2.0
424.597	2.0
424.940	0.0
425.283	2.0
425.627	9.0
425.970	0.0
426.314	6.0
426.657	6.0
427.001	2.0
427.344	4.0
427.688	-2.0
428.031	3.0
428.375	-2.0
428.719	1.0
429.062	-4.0
429.406	2.0
429.750	0.0
430.094	2.0
