325.708	6.0
326.042	0.0
326.376	-2.0
326.710	0.0
327.044	4.0
327.378	-2.0
327.712	-1.0
328.046	4.0
328.380	2.0
328.714	-6.0
329.048	-2.0
329.382	-5.0
329.716	-2.0
330.051	-2.0
330.385	-2.0
330.719	5.0
331.053	1.0
331.388	-2.0
331.722	-4.0
332.057	0.0
332.391	-7.0
332.726	4.0
333.060	1.0
333.395	4.0
333.729	-3.0
334.064	-1.0
334.398	-3.0
334.733	5.0
335.068	2.0
335.403	0.0
335.737	1.0
336.072	2.0
336.407	1.0
336.742	0.0
337.077	2.0
337.412	3.0
337.747	3.0
338.082	-3.0
338.417	-4.0
338.752	-3.0
339.087	-3.0
339.423	2.0
339.758	0.0
340.093	-4.0
340.428	-4.0
340.764	4.0
341.099	4.0
341.434	5.0
341.770	1.0
342.105	4.0
342.441	2.0
342.776	-1.0
343.112	-3.0
343.447	-1.0
343.783	-2.0
344.119	2.0
344.454	2.0
344.790	0.0
345.126	-1.0
345.462	3.0
345.798	5.0
346.133	3.0
346.469	-1.0
346.805	2.0
347.141	5.0
347.477	0.0
347.813	1.0
348.149	-1.0
348.485	0.0
348.822	2.0
349.158	-5.0
349.494	2.0
349.830	2.0
350.166	3.0
350.503	2.0
350.839	-6.0
351.175	-7.0
351.512	-5.0
351.848	1.0
352.185	6.0
352.521	2.0
352.858	0.0
353.194	5.0
353.531	1.0
353.868	-6.0
354.204	-3.0
354.541	2.0
354.878	2.0
355.215	-5.0
355.551	3.0
355.888	1.0
356.225	-1.0
356.562	-5.0
356.899	0.0
357.236	0.0
357.573	-7.0
357.910	1.0
358.247	3.0
358.584	7.0
358.921	-3.0
359.259	5.0
359.596	1.0
359.933	4.0
360.270	1.0
360.608	-2.0
360.945	4.0
361.282	-2.0
361.620	3.0
361.957	-7.0
362.295	-8.0
362.632	0.0
362.970	-1.0
363.307	-6.0
363.645	-3.0
363.983	0.0
364.320	8.0
364.658	4.0
364.996	2.0
365.333	-1.0
365.671	-2.0
366.009	0.0
366.347	4.0
366.685	-2.0
367.023	4.0
367.361	2.0
367.699	5.0
368.037	3.0
368.375	-2.0
368.713	5.0
369.051	5.0
369.389	0.0
369.728	0.0
370.066	-3.0
370.404	-1.0
370.742	1.0
371.081	3.0
371.419	0.0
371.757	6.0
372.096	0.0
372.434	1.0
372.773	7.0
373.111	0.0
373.450	-2.0
373.789	2.0
374.127	2.0
374.466	-2.0
374.805	1.0
375.143	-2.0
375.482	-3.0
375.821	4.0
376.160	-1.0
376.499	1.0
376.837	-1.0
377.176	-3.0
377.515	1.0
377.854	-3.0
378.193	0.0
378.532	-3.0
378.871	-2.0
379.211	4.0
379.550	3.0
379.889	3.0
380.228	2.0
380.567	-1.0
380.907	3.0
381.246	0.0
381.585	2.0
381.925	3.0
382.264	5.0
382.604	0.0
382.943	0.0
383.283	4.0
383.622	-2.0
383.962	-3.0
384.301	2.0
384.641	4.0
384.981	-2.0
385.320	5.0
385.660	3.0
386.000	0.0
386.340	6.0
386.679	1.0
387.019	-3.0
387.359	-1.0
387.699	-1.0
388.039	0.0
388.379	2.0
388.719	-4.0
389.059	-1.0
389.399	6.0
389.739	1.0
390.080	-1.0
390.420	-2.0
390.760	3.0
391.100	0.0
391.440	2.0
391.781	9.0
392.121	-1.0
392.461	2.0
392.802	-2.0
393.142	-1.0
393.483	5.0
393.823	-3.0
394.164	-1.0
394.504	2.0
394.845	5.0
395.186	5.0
395.526	3.0
395.867	4.0
396.208	4.0
396.548	1.0
396.889	4.0
397.230	-4.0
397.571	3.0
397.912	-3.0
398.253	-4.0
398.594	2.0
398.935	4.0
399.276	1.0
399.617	-2.0
399.958	-3.0
400.299	5.0
400.640	5.0
400.981	3.0
401.322	0.0
401.664	3.0
402.005	1.0
402.346	-1.0
402.687	2.0
403.029	-1.0
403.370	-5.0
403.712	0.0
404.053	3.0
404.395	-4.0
404.736	3.0
405.078	1.0
405.419	4.0
405.761	4.0
406.102	2.0
406.444	-4.0
406.786	5.0
407.127	-2.0
407.469	-2.0
407.811	3.0
408.153	-5.0
408.495	-5.0
408.837	10.0
409.179	9.0
409.520	-5.0
409.862	-6.0
410.204	0.0
410.546	0.0
410.889	6.0
411.231	0.0
411.573	-2.0
411.915	0.0
412.257	-3.0
412.599	2.0
412.942	5.0
413.284	0.0
413.626	-1.0
413.969	0.0
414.311	0.0
414.653	0.0
414.996	3.0
415.338	-2.0
415.681	0.0
416.023	5.0
416.366	-6.0
416.708	-5.0
417.051	-1.0
417.394	4.0
417.736	-2.0
418.079	4.0
418.422	-1.0
418.765	-1.0
419.108	6.0
419.450	2.0
419.793	3.0
420.136	0.0
420.479	-1.0
420.822	1.0
421.165	7.0
421.508	3.0
421.851	3.0
422.194	4.0
422.537	-2.0
422.880	4.0
423.224	2.0
423.567	3.0
423.910	-2.0
424.253	0.0
424.597	0.0
424.940	-3.0
425.283	-1.0
425.627	0.0
425.970	-2.0
426.314	8.0
426.657	5.0
427.001	-3.0
427.344	0.0
427.688	4.0
428.031	-1.0
428.375	4.0
428.719	-3.0
429.062	-3.0
429.406	-2.0
429.750	3.0
430.094	1.0
430.437	2.0
430.781	0.0
431.125	4.0
431.469	4.0
431.813	1.0
432.157	-1.0
432.501	3.0
432.845	3.0
433.189	-5.0
433.533	-3.0
433.877	4.0
434.221	-3.0
434.565	-2.0
434.910	6.0
435.254	1.0
435.598	3.0
435.942	1.0
436.287	1.0
436.631	0.0
436.975	6.0
437.320	2.0
437.664	8.0
438.009	12.0
438.353	3.0
438.698	3.0
439.042	13.0
439.387	4.0
439.732	4.0
440.076	9.0
440.421	5.0
440.766	5.0
441.110	7.0
441.455	4.0
441.800	4.0
442.145	15.0
442.490	13.0
442.834	1.0
443.179	12.0
443.524	9.0
443.869	8.0
444.214	6.0
444.559	11.0
444.904	7.0
445.249	10.0
445.595	15.0
445.940	14.0
446.285	18.0
446.630	11.0
446.975	12.0
447.321	13.0
447.666	7.0
448.011	7.0
448.357	8.0
448.702	11.0
449.047	12.0
449.393	13.0
449.738	17.0
450.084	15.0
450.429	14.0
450.775	15.0
451.120	16.0
451.466	11.0
451.812	8.0
452.157	10.0
452.503	3.0
452.849	-2.0
453.195	1.0
453.540	11.0
453.886	7.0
454.232	13.0
454.578	16.0
454.924	12.0
455.270	9.0
455.616	10.0
455.962	7.0
456.308	8.0
456.654	12.0
457.000	1.0
457.346	-5.0
457.692	7.0
458.038	4.0
458.384	8.0
458.731	6.0
459.077	6.0
459.423	16.0
459.770	18.0
460.116	7.0
460.462	3.0
460.809	8.0
461.155	4.0
461.502	3.0
461.848	7.0
462.195	-1.0
462.541	5.0
462.888	7.0
463.234	3.0
463.581	4.0
