325.708	3.0
326.042	-5.0
326.376	-1.0
326.710	-5.0
327.044	0.0
327.378	2.0
327.712	6.0
328.046	-1.0
328.380	1.0
328.714	3.0
329.048	1.0
329.382	0.0
329.716	1.0
330.051	-2.0
330.385	-6.0
330.719	7.0
331.053	-2.0
331.388	0.0
331.722	-1.0
332.057	-5.0
332.391	1.0
332.726	-1.0
333.060	3.0
333.395	-1.0
333.729	-2.0
334.064	2.0
334.398	7.0
334.733	2.0
335.068	3.0
335.403	-1.0
335.737	-2.0
336.072	-2.0
336.407	-1.0
336.742	-4.0
337.077	3.0
337.412	-3.0
337.747	6.0
338.082	8.0
338.417	3.0
338.752	3.0
339.087	2.0
339.423	7.0
339.758	0.0
340.093	-1.0
340.428	6.0
340.764	6.0
341.099	3.0
341.434	3.0
341.770	6.0
342.105	1.0
342.441	0.0
342.776	4.0
343.112	0.0
343.447	-1.0
343.783	4.0
344.119	3.0
344.454	4.0
344.790	0.0
345.126	0.0
345.462	2.0
345.798	3.0
346.133	3.0
346.469	-5.0
346.805	2.0
347.141	-1.0
347.477	0.0
347.813	4.0
348.149	5.0
348.485	0.0
348.822	-1.0
349.158	-1.0
349.494	-4.0
349.830	0.0
350.166	0.0
350.503	9.0
350.839	0.0
351.175	0.0
351.512	-4.0
351.848	3.0
352.185	1.0
352.521	0.0
352.858	-2.0
353.194	-2.0
353.531	-2.0
353.868	7.0
354.204	1.0
354.541	4.0
354.878	-4.0
355.215	-2.0
355.551	0.0
355.888	-2.0
356.225	1.0
356.562	0.0
356.899	-5.0
357.236	2.0
357.573	-3.0
357.910	1.0
358.247	3.0
358.584	-1.0
358.921	-3.0
359.259	0.0
359.596	4.0
359.933	4.0
360.270	-1.0
360.608	3.0
360.945	-1.0
361.282	4.0
361.620	-2.0
361.957	0.0
362.295	0.0
362.632	1.0
362.970	4.0
363.307	-5.0
363.645	-4.0
363.983	-1.0
364.320	2.0
364.658	-3.0
364.996	-4.0
365.333	3.0
365.671	2.0
366.009	5.0
366.347	3.0
366.685	5.0
367.023	-2.0
367.361	-1.0
367.699	4.0
368.037	0.0
368.375	0.0
368.713	8.0
369.051	4.0
369.389	-2.0
369.728	5.0
370.066	3.0
370.404	-5.0
370.742	-1.0
371.081	-2.0
371.419	-2.0
371.757	6.0
372.096	4.0
372.434	-5.0
372.773	3.0
373.111	2.0
373.450	-4.0
373.789	-4.0
374.127	3.0
374.466	-2.0
374.805	4.0
375.143	1.0
375.482	3.0
375.821	2.0
376.160	2.0
376.499	0.0
376.837	0.0
377.176	-1.0
377.515	1.0
377.854	3.0
378.193	-2.0
378.532	2.0
378.871	1.0
379.211	2.0
379.550	2.0
379.889	3.0
380.228	-2.0
380.567	-2.0
380.907	3.0
381.246	4.0
381.585	0.0
381.925	3.0
382.264	4.0
382.604	1.0
382.943	2.0
383.283	-1.0
383.622	2.0
383.962	2.0
384.301	-5.0
384.641	0.0
384.981	1.0
385.320	-2.0
385.660	0.0
386.000	0.0
386.340	-4.0
386.679	2.0
387.019	-1.0
387.359	0.0
387.699	3.0
388.039	4.0
388.379	4.0
388.719	0.0
389.059	2.0
