325.708	31.0
326.042	38.0
326.376	43.0
326.710	37.0
327.044	38.0
327.378	172.0
327.712	41.0
328.046	31.0
328.380	37.0
328.714	36.0
329.048	35.0
329.382	46.0
329.716	39.0
330.051	35.0
330.385	34.0
330.719	33.0
331.053	36.0
331.388	38.0
331.722	39.0
332.057	35.0
332.391	31.0
332.726	36.0
333.060	50.0
333.395	38.0
333.729	34.0
334.064	43.0
334.398	35.0
334.733	30.0
335.068	32.0
335.403	40.0
335.737	32.0
336.072	34.0
336.407	40.0
336.742	37.0
337.077	41.0
337.412	34.0
337.747	34.0
338.082	74.0
338.417	35.0
338.752	30.0
339.087	81.0
339.423	41.0
339.758	67.0
340.093	32.0
340.428	78.0
340.764	47.0
341.099	32.0
341.434	37.0
341.770	40.0
342.105	41.0
342.441	39.0
342.776	36.0
343.112	35.0
343.447	36.0
343.783	36.0
344.119	45.0
344.454	40.0
344.790	118.0
345.126	36.0
345.462	30.0
345.798	38.0
346.133	36.0
346.469	34.0
346.805	31.0
347.141	35.0
347.477	55.0
347.813	44.0
348.149	48.0
348.485	42.0
348.822	33.0
349.158	88.0
349.494	32.0
349.830	41.0
350.166	30.0
350.503	41.0
350.839	38.0
351.175	32.0
351.512	31.0
351.848	38.0
352.185	40.0
352.521	36.0
352.858	39.0
353.194	44.0
353.531	35.0
353.868	35.0
354.204	42.0
354.541	40.0
354.878	37.0
355.215	31.0
355.551	33.0
355.888	37.0
356.225	29.0
356.562	36.0
356.899	33.0
357.236	37.0
357.573	38.0
357.910	35.0
358.247	31.0
358.584	34.0
358.921	37.0
359.259	34.0
359.596	122.0
359.933	24.0
360.270	41.0
360.608	44.0
360.945	35.0
361.282	47.0
361.620	30.0
361.957	31.0
362.295	35.0
362.632	38.0
362.970	34.0
363.307	43.0
363.645	42.0
363.983	33.0
364.320	34.0
364.658	48.0
364.996	28.0
365.333	36.0
365.671	36.0
366.009	36.0
366.347	31.0
366.685	37.0
367.023	33.0
367.361	32.0
367.699	44.0
368.037	33.0
368.375	35.0
368.713	32.0
369.051	49.0
369.389	40.0
369.728	32.0
370.066	44.0
370.404	33.0
370.742	36.0
371.081	32.0
371.419	32.0
371.757	30.0
372.096	31.0
372.434	35.0
372.773	41.0
373.111	41.0
373.450	27.0
373.789	36.0
374.127	38.0
374.466	38.0
374.805	38.0
375.143	42.0
375.482	32.0
375.821	34.0
376.160	40.0
376.499	31.0
376.837	34.0
377.176	32.0
377.515	34.0
377.854	58.0
378.193	38.0
378.532	29.0
378.871	34.0
379.211	36.0
379.550	36.0
379.889	32.0
380.228	39.0
380.567	30.0
380.907	34.0
381.246	50.0
381.585	32.0
381.925	44.0
382.264	29.0
382.604	34.0
382.943	36.0
383.283	43.0
383.622	55.0
383.962	46.0
384.301	33.0
384.641	33.0
384.981	27.0
385.320	33.0
385.660	32.0
386.000	30.0
386.340	31.0
386.679	33.0
387.019	31.0
387.359	39.0
387.699	33.0
388.039	81.0
388.379	42.0
388.719	37.0
389.059	35.0
389.399	40.0
389.739	27.0
390.080	35.0
390.420	41.0
390.760	32.0
391.100	37.0
391.440	37.0
391.781	35.0
392.121	33.0
392.461	30.0
392.802	36.0
393.142	36.0
393.483	31.0
393.823	37.0
394.164	29.0
394.504	37.0
394.845	41.0
395.186	33.0
395.526	42.0
395.867	91.0
396.208	39.0
396.548	52.0
396.889	33.0
397.230	34.0
397.571	30.0
397.912	27.0
398.253	31.0
398.594	34.0
398.935	40.0
399.276	28.0
399.617	28.0
399.958	38.0
400.299	151.0
400.640	37.0
400.981	40.0
401.322	30.0
401.664	36.0
402.005	26.0
402.346	35.0
402.687	40.0
403.029	33.0
403.370	39.0
403.712	35.0
404.053	28.0
404.395	30.0
404.736	46.0
405.078	38.0
405.419	42.0
405.761	42.0
406.102	43.0
406.444	39.0
406.786	36.0
407.127	30.0
407.469	35.0
407.811	36.0
408.153	31.0
408.495	52.0
408.837	38.0
409.179	34.0
409.520	36.0
409.862	53.0
410.204	29.0
410.546	46.0
410.889	32.0
411.231	30.0
411.573	36.0
411.915	35.0
412.257	45.0
412.599	61.0
412.942	43.0
413.284	29.0
413.626	43.0
413.969	32.0
414.311	34.0
414.653	37.0
414.996	31.0
415.338	33.0
415.681	37.0
416.023	34.0
416.366	38.0
416.708	32.0
417.051	33.0
417.394	26.0
417.736	38.0
418.079	58.0
418.422	29.0
418.765	39.0
419.108	34.0
419.450	44.0
419.793	40.0
420.136	38.0
420.479	40.0
420.822	36.0
421.165	39.0
421.508	38.0
421.851	25.0
422.194	32.0
422.537	30.0
422.880	35.0
423.224	46.0
423.567	29.0
423.910	74.0
424.253	36.0
424.597	45.0
424.940	35.0
425.283	37.0
425.627	38.0
425.970	42.0
426.314	36.0
426.657	35.0
427.001	36.0
427.344	46.0
427.688	28.0
428.031	71.0
428.375	32.0
428.719	29.0
429.062	39.0
429.406	122.0
429.750	31.0
430.094	34.0
430.437	46.0
430.781	30.0
431.125	32.0
431.469	39.0
431.813	36.0
432.157	37.0
432.501	38.0
432.845	60.0
433.189	39.0
433.533	45.0
433.877	30.0
434.221	37.0
434.565	31.0
434.910	35.0
435.254	29.0
435.598	33.0
435.942	27.0
